"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_knn_none","removal_med_median-other_MCFS",6.61565538343936e-08,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-other_none",1.39663863298847e-07,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-other_VI",8.92211241520645e-08,"Odrzucamy H"
"removal_max_knn_none","removal_med_mice_none",6.62502261318312e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_BORUTA",6.64379166041979e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_MI",6.59695545231669e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_none",6.64379166041979e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-frequency_MI",8.98421427649346e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-frequency_none",7.69088282697636e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_BORUTA",8.95932873050145e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_MCFS",6.61565538343936e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_MI",7.72327392981147e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_none",6.62502261318312e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_VI",8.7502021481815e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_BORUTA",6.64379166041979e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_MI",6.60629966710626e-08,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_none",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_BORUTA",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_MI",6.5876227272129e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_none",6.61565538343936e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_MI",0.616012330465611,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_none",0.924441878276331,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_BORUTA",0.542050810376722,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MCFS",0.9891926724604,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MI",0.481187783796684,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_none",0.82847728781149,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_VI",0.569401493091585,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_mice_none",0.560630987288118,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_knn_BORUTA",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_MI",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_none",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_BORUTA",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_MI",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_none",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_MCFS",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_none",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_VI",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_mice_none",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_BORUTA",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_MI",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_none",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_MI",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_BORUTA",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MCFS",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MI",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_none",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_VI",6.52261436867196e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_BORUTA",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_MI",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_none",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_BORUTA",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_MI",6.55969337158525e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_none",6.5876227272129e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_median-frequency_BORUTA",0.616012330465611,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_none",0.734872886021278,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_BORUTA",0.744916431522895,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MCFS",0.498093414483413,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MI",0.78626561333284,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_none",0.734920891419598,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_VI",0.765629300563864,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_mice_none",0.903048596859971,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_knn_BORUTA",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_MI",6.62502261318312e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_BORUTA",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_MI",6.61565538343936e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_none",6.62502261318312e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_MCFS",6.63440136821449e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_none",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_VI",6.62502261318312e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_mice_none",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_BORUTA",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_MI",6.61565538343936e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_MI",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_none",6.63440136821449e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_BORUTA",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MCFS",6.63440136821449e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MI",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_none",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_VI",6.49492480709869e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_BORUTA",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_MI",6.62502261318312e-08,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_none",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_BORUTA",6.73833174897126e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_MI",6.62502261318312e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_none",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_median-frequency_BORUTA",0.924441878276331,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_MI",0.734872886021278,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_BORUTA",0.569546752627952,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MCFS",0.838911429556334,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MI",0.533168919604621,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_none",0.913752098521375,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_VI",0.684504929372787,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_mice_none",0.560704593822231,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_knn_BORUTA",6.73833174897126e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_MI",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_none",6.72882542914542e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_BORUTA",6.72882542914542e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_MI",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_none",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_MCFS",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_none",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_VI",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_mice_none",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_BORUTA",6.72882542914542e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_MI",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_none",6.72882542914542e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_MI",6.73833174897126e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_none",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_BORUTA",6.71933076588958e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MCFS",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MI",6.72882542914542e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_none",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_VI",6.55969337158525e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_BORUTA",6.72882542914542e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_MI",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_none",6.73833174897126e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_knn_BORUTA",2.18618340175452e-07,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_knn_MI",1.38726079099022e-07,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_knn_none",2.49757900423474e-07,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_BORUTA",0.542050810376722,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_MI",0.744916431522895,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_none",0.569546752627952,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_MCFS",0.472711270593505,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_MI",0.817804891358401,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_none",0.533438456144389,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_VI",0.892242928443948,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_mice_none",0.755598505017117,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_knn_BORUTA",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_MI",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_none",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_BORUTA",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_MI",6.63440136821449e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_none",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_MCFS",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-other_VI",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_mice_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_BORUTA",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_MI",6.63440136821449e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_none",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_MI",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_none",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_BORUTA",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_MCFS",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_MI",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_VI",6.51337313533499e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_BORUTA",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_MI",6.64379166041979e-08,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_none",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_BORUTA",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_MI",6.59695545231669e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_none",6.62502261318312e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_median-frequency_BORUTA",0.9891926724604,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_MI",0.498093414483413,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_none",0.838911429556334,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_BORUTA",0.472711270593505,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_MI",0.416288915790519,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_none",0.654846212354731,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_VI",0.401167594087985,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_mice_none",0.52477295292442,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_knn_BORUTA",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_MI",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_none",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_BORUTA",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_MI",6.65319350169531e-08,"Odrzucamy H"
