"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_knn_none","removal_min_median-other_VI",7.86089730140819e-09,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_BORUTA",7.86089730140819e-09,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_MI",7.86089730140819e-09,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_none",7.86089730140819e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_BORUTA",0.683630772357799,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_knn_MI",0.7654470113143,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_knn_none",0.913675282393072,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_MI",0.924203190381858,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_none",0.166825714227161,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_BORUTA",0.192702156816281,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MCFS",0.625206276133161,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MI",0.456104263525645,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_none",0.892131887972361,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_VI",0.596845311435666,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_mice_none",0.400657759325728,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_knn_BORUTA",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_MI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_BORUTA",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_MI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_MCFS",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_VI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_mice_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_BORUTA",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_MI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_MI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_BORUTA",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MCFS",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_VI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_BORUTA",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_MI",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_none",7.87535582108181e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_BORUTA",0.785554340785746,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_knn_MI",0.881393455748387,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_knn_none",0.849412683134338,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_BORUTA",0.924203190381858,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_none",0.308831341048368,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_BORUTA",0.187168746025042,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MCFS",0.595942341626642,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MI",0.407878529323331,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_none",0.956686564222683,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_VI",0.568746009903388,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_mice_none",0.472126838209712,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_knn_BORUTA",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_MI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_BORUTA",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_MI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_MCFS",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_VI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_mice_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_BORUTA",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_MI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_MI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_BORUTA",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MCFS",7.73182377633192e-09,"Odrzucamy H"
