"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_knn_MI","removal_med_mice_none",5.84408876937629e-06,"Odrzucamy H"
"removal_max_knn_MI","removal_min_knn_BORUTA",0.776288343195722,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_knn_MI",4.51211284136831e-06,"Odrzucamy H"
"removal_max_knn_MI","removal_min_knn_none",0.0336593146697134,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-frequency_MI",0.364706653144026,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_median-frequency_none",0.228585187040668,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_median-other_BORUTA",0.101632320125877,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_median-other_MCFS",0.797141567607866,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_median-other_MI",0.0961182730936165,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_median-other_none",0.0359960429045949,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-other_VI",0.126323871542886,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_MI","removal_min_mice_BORUTA",0.000128840116034107,"Odrzucamy H"
"removal_max_knn_MI","removal_min_mice_MI",2.58016626572491e-05,"Odrzucamy H"
"removal_max_knn_MI","removal_min_mice_none",0.000619065187268299,"Odrzucamy H"
"removal_max_knn_none","removal_max_knn_BORUTA",0.00468891578340505,"Odrzucamy H"
"removal_max_knn_none","removal_max_knn_MI",0.17180902724945,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-frequency_BORUTA",0.694850235705694,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-frequency_MI",0.350566609416847,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-frequency_none",0.473356092781941,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_BORUTA",0.113483659660383,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_MCFS",0.409267959537663,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_MI",0.0192697095053539,"Odrzucamy H"
"removal_max_knn_none","removal_max_median-other_none",0.674942278942444,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_VI",0.119734002057523,"Nie ma podstaw do odrzucenia H"
