0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.9982509919227244,0.9982509919227244,0.9981977016599924,0.9982509919227244,0.9982509919227244,0.9982509919227244,0.9982509919227244,0.9981977016599924,0.9982509919227244,0.9982509919227244,0.9982509919227244,0.9982509919227244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7493278152872401,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.7500708601482837,0.750313858949635,0.7328977573798661,0.7326844256018743,0.7322801587202621,0.7329185256651679,0.7323643962408866,0.7303170159483052,0.7326844256018743,0.7326844256018743,0.7311283203704827,0.7323643962408866,0.7326844256018743,0.7326844256018743,0.7323643962408866,0.7322718820805223,0.7329185256651679,0.7326844256018743,0.7323643962408866,0.7326844256018743,0.7322801587202621,0.7326844256018743,0.7323643962408866,0.7329185256651679,0.7323643962408866
0.99409095599441,0.9939465577193642,0.99409095599441,0.994915663765278,0.994915663765278,0.994915663765278,0.994915663765278,0.994915663765278,0.994915663765278,0.994915663765278,0.9949117493716684,0.994978462458214,0.9914453040845772,0.9917388578252008,0.9919356230687276,0.992740248214868,0.9927340283475272,0.992740248214868,0.9926246890882052,0.992740248214868,0.9927340283475272,0.9913791057479722,0.9919356230687276,0.9917388578252008,0.9919356230687276,0.9927340283475272,0.9927340283475272,0.992740248214868,0.9926454521696144,0.992740248214868,0.992646682994656,0.992740248214868,0.9915097528576482,0.9915097528576482,0.9915097528576482
0.9208651801576206,0.9178555826890368,0.9203857666426348,0.9205279900890254,0.917856956579606,0.9174182961029124,0.9203810597710296,0.91811848769374,0.9161944511905388,0.9181250325776456,0.9225201537870136,0.9216107458620844,0.92054614280709,0.9267862691001628,0.9191463368717218,0.9202684054862896,0.925031499884456,0.9195406440189654,0.91978555472047,0.9210266787520636,0.919345134765225,0.9240811625302066,0.921104384036397,0.9271777216911052,0.921527036062716,0.9246897126655632,0.9189249011689252,0.9212651424835364,0.9210266787520636,0.924761463537824,0.9191710769636938,0.9191504913983296,0.9233530782037302,0.9262967691566966,0.9242916429018792
0.7748713553929135,0.7648219390640809,0.7839772359604102,0.7620977125115715,0.7552092551507943,0.7719934294230767,0.7643097556683649,0.7696260558664919,0.7352846772178554,0.771279564877059,0.758967537666169,0.7643963310962271,0.7759950375436646,0.7614373040974327,0.7838988275362162,0.7611979024585147,0.7485226003868626,0.7719458815397848,0.771328026402059,0.771328026402059,0.7561979051152699,0.7657836751608735,0.7774163091322732,0.7472225463981403,0.7864724137541026,0.7403593230791493,0.7708594346852538,0.7610733015745812,0.7638569957158088,0.7512163638869075,0.764402275760172,0.7586529299898348,0.7644764949425993,0.7415418917746203,0.776508297072288
0.7570604605864832,0.7367911203577591,0.7685704444337647,0.7570358085390742,0.7497494702303863,0.7668337636111319,0.7562744455308391,0.76754772450074,0.750322119201847,0.7673411032185055,0.7510034586765146,0.7675598447668793,0.7604626406460439,0.7362663791636266,0.7688349198967377,0.7565246025347182,0.7512645414518577,0.7674873445917478,0.7651912166003733,0.7675598447668793,0.7500703537921153,0.7688349198967377,0.7555320262852623,0.7367450153456581,0.76754772450074,0.7409149314505374,0.7674873445917478,0.7595591819302432,0.76754772450074,0.7512645414518577,0.7688349198967377,0.7510366174351297,0.7570604605864832,0.748050620679958,0.7674873445917478
0.8336119408015392,0.8336119408015392,0.8332880322450915,0.8341574228483267,0.8343066787418026,0.8331880592116054,0.8343066787418026,0.8336119408015392,0.8335293313990608,0.8311368587678867,0.8331880592116054,0.8340137889223673,0.8329075826946518,0.8343066787418026,0.8331880592116054,0.8341574228483267,0.8335293313990608,0.8331880592116054,0.8331033299452955,0.8343066787418026,0.8341574228483267,0.8331880592116054,0.8343066787418026,0.8332880322450915,0.8343066787418026,0.8336119408015392,0.8322813943456182,0.8331880592116054,0.8343066787418026,0.8343066787418026,0.8335293313990608,0.8341574228483267,0.8343066787418026,0.8331880592116054,0.8348059804664626
0.9988356510879972,0.987142686049664,0.9989260406820678,0.9988356510879972,0.9871503452220364,0.9988892330771332,0.9988356510879972,0.9988862296925684,0.9871304232580396,0.9990394117900396,0.9934037599261908,0.9990394086950832,0.9988218644374364,0.9871503452220364,0.9989842345925066,0.9988218644374364,0.987168736027878,0.9988632623652258,0.998938301213809,0.9989597453220472,0.993388451988805,0.9989842345925066,0.9989046060100286,0.9862641507718236,0.999016450534538,0.9862396370241582,0.999044053054864,0.9989720320926,0.9989598934052836,0.9862641507718236,0.999044053054864,0.9903034298604112,0.999011896258926,0.9862641507718236,0.9990624086663662
0.9658126345434642,0.9658021307430196,0.9658021307430196,0.952300422292764,0.9523096996240192,0.9523096996240192,0.9520428347879692,0.9521370935469304,0.9523096996240192,0.9521370935469304,0.9523096996240192,0.9546808013324684,0.9658021307430196,0.9657779122652744,0.9657779122652744,0.9523096996240192,0.9520428347879692,0.9523096996240192,0.9523096996240192,0.9521370935469304,0.9521210316637068,0.9550616513608248,0.9589697789345828,0.955143337701044,0.9547531543928156,0.945266883676082,0.945266883676082,0.9505526111995148,0.945365025723175,0.945551348584815,0.9450679278435904,0.9434658441369208,0.9475337948062916,0.9412489891294364,0.9412542188343064
0.9643499355578592,0.9643499355578592,0.9640690942311524,0.9645607313504506,0.9643499355578592,0.96435707345564,0.9645607313504506,0.964583792989642,0.9645607313504506,0.9642493882630652,0.964583792989642,0.964583792989642,0.96435707345564,0.964583792989642,0.9643499355578592,0.9643499355578592,0.9645607313504506,0.964583792989642,0.9640690942311524,0.96435707345564,0.9642603103436572,0.9645607313504506,0.9645607313504506,0.9643499355578592,0.9640650557318652,0.9645607313504506,0.9645607313504506,0.9640690942311524,0.9645607313504506,0.9645607313504506,0.9643499355578592,0.9642493882630652,0.9645607313504506,0.9643499355578592,0.964583792989642
