"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_knn_MI","removal_med_median-other_none",0.010552061102876,"Odrzucamy H"
"removal_max_knn_MI","removal_med_median-other_VI",0.0105411397051245,"Odrzucamy H"
"removal_max_knn_MI","removal_med_mice_none",0.00177262721987683,"Odrzucamy H"
"removal_max_knn_MI","removal_min_knn_BORUTA",0.0293495887549896,"Odrzucamy H"
"removal_max_knn_MI","removal_min_knn_MI",0.0179009638184936,"Odrzucamy H"
"removal_max_knn_MI","removal_min_knn_none",0.0105557027787586,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-frequency_MI",0.00045695850435444,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-frequency_none",0.00602137984902972,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-other_BORUTA",0.0105375004493768,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-other_MCFS",0.0017743971089574,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-other_MI",0.0017761681232757,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-other_none",0.00602137984902972,"Odrzucamy H"
"removal_max_knn_MI","removal_min_median-other_VI",0.00602137984902972,"Odrzucamy H"
"removal_max_knn_MI","removal_min_mice_BORUTA",0.00601664748178795,"Odrzucamy H"
"removal_max_knn_MI","removal_min_mice_MI",0.00331844663886742,"Odrzucamy H"
"removal_max_knn_MI","removal_min_mice_none",0.00332287454507241,"Odrzucamy H"
"removal_max_knn_none","removal_max_knn_BORUTA",0.0949786642323415,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_knn_MI",0.796655579420916,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-frequency_BORUTA",0.734077014718389,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-frequency_MI",0.447784667174106,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-frequency_none",0.807034043655399,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_BORUTA",0.52399250238663,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_MCFS",0.54174626249024,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_MI",0.838754068415437,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_none",0.377648697239312,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_median-other_VI",0.342015171880335,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_max_mice_none",0.724142333253764,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_knn_BORUTA",0.0178311296586488,"Odrzucamy H"
"removal_max_knn_none","removal_med_knn_MI",0.00599773820723152,"Odrzucamy H"
"removal_max_knn_none","removal_med_knn_none",0.0105229494788645,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-frequency_BORUTA",0.00600718880533461,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-frequency_MI",0.00331254821826285,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-frequency_none",0.0178311296586488,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-other_MCFS",0.000913257207809692,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-other_none",0.0105229494788645,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-other_VI",0.0105120426077944,"Odrzucamy H"
"removal_max_knn_none","removal_med_mice_none",0.00176555891194752,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_BORUTA",0.0292887748701171,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_MI",0.0178579757844358,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_none",0.0105265863134985,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-frequency_MI",0.000454702973546247,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-frequency_none",0.00600246249641618,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_BORUTA",0.010508408195252,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_MCFS",0.00176732430206989,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_MI",0.00176909081663245,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_none",0.00600246249641618,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-other_VI",0.00600246249641618,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_BORUTA",0.00599773820723152,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_MI",0.00330665603058464,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_none",0.00331107458703211,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_BORUTA",0.289378793769786,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_knn_MI",0.849419699548884,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_knn_none",0.734077014718389,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_MI",0.806989373065795,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-frequency_none",0.902853158656061,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_BORUTA",0.902875944770797,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MCFS",0.870514136383845,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_MI",0.540560414340041,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_none",0.838460598794183,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_median-other_VI",0.577967155918239,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_mice_none",0.967546247704025,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_knn_BORUTA",0.132736723906956,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_knn_MI",0.0465031191604335,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_knn_none",0.0806612156866015,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_BORUTA",0.0465443106150872,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_MI",0.0254594718380576,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-frequency_none",0.132736723906956,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_MCFS",0.00649416994019611,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_none",0.0806612156866015,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_median-other_VI",0.0806184632517429,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_med_mice_none",0.0131952125181143,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_knn_BORUTA",0.20781268013212,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_knn_MI",0.132827838089032,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_knn_none",0.0806754665675356,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_MI",0.00301678952585515,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-frequency_none",0.046523713955655,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_BORUTA",0.0806042125100898,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MCFS",0.0132038369553122,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_MI",0.0132124639410353,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_none",0.046523713955655,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_median-other_VI",0.046523713955655,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_BORUTA",0.0465031191604335,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_MI",0.025431849028508,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_min_mice_none",0.0254525651647303,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_max_knn_BORUTA",0.673930964372237,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_knn_MI",0.54151745516146,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_knn_none",0.447784667174106,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_BORUTA",0.806989373065795,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-frequency_none",0.605794140472101,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_BORUTA",0.765393315858751,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MCFS",0.94594710494858,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_MI",0.423510282136001,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_none",0.902784703967618,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_median-other_VI",0.989169209622378,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_max_mice_none",0.838911429556334,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_MI","removal_med_knn_BORUTA",0.0178203958205883,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_MI",0.00599301593792644,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_knn_none",0.0105156776259514,"Odrzucamy H"
